reference,accountId,amount,currency,date
TXN-2026-04487,ACC-5873,9893.94,ARS,2026-02-13T09:06:02
TXN-2026-04488,ACC-7002,9218.24,ARS,2026-05-05T10:32:35
TXN-2026-04489,ACC-5374,8535.29,EUR,2026-05-18T06:54:00
TXN-2026-04490,ACC-8333,2566.81,ARS,2026-05-04T17:50:43
TXN-2026-04491,ACC-5458,8475.52,ARS,2026-01-24T23:49:40
TXN-2026-04492,ACC-9542,3306.66,USD,2026-01-05T01:41:39
TXN-2026-04493,ACC-9739,9865.72,ARS,2026-02-13T00:50:25
TXN-2026-04494,ACC-7980,9068.75,USD,2026-03-08T05:06:29
TXN-2026-04495,ACC-1689,5198.95,EUR,2026-01-20T07:53:41
TXN-2026-04496,ACC-8438,4109.68,USD,2026-01-02T23:15:35
TXN-2026-04497,ACC-8482,3544.32,ARS,2026-03-02T09:43:32
TXN-2026-04498,ACC-2905,9065.92,EUR,2026-02-24T20:53:49
TXN-2026-04499,ACC-4235,2587.89,ARS,2026-06-18T04:16:05
TXN-2026-04500,ACC-9681,3238.22,EUR,2026-05-23T19:58:00
TXN-2026-04501,ACC-5361,8919.56,EUR,2026-04-15T23:24:23
TXN-2026-04502,ACC-1967,3884.69,EUR,2026-05-16T07:37:34
TXN-2026-04503,ACC-4938,9829.30,EUR,2026-06-10T07:20:06
TXN-2026-04504,ACC-3409,5816.08,ARS,2026-06-06T23:50:28
TXN-2026-04505,ACC-2556,1805.00,EUR,2026-04-15T06:42:34
TXN-2026-04506,ACC-2150,3692.12,ARS,2026-02-09T14:43:20
TXN-2026-04507,ACC-5037,2222.23,ARS,2026-02-25T09:28:28
TXN-2026-04508,ACC-7913,6472.11,EUR,2026-01-02T17:21:16
TXN-2026-04509,ACC-8750,1716.59,USD,2026-02-10T21:40:29
TXN-2026-04510,ACC-3908,60.80,EUR,2026-03-09T18:35:41
TXN-2026-04511,ACC-9229,7253.14,EUR,2026-04-30T19:11:27
TXN-2026-04512,ACC-4684,1926.50,USD,2026-02-03T15:01:55
TXN-2026-04513,ACC-7028,968.04,ARS,2026-06-04T10:27:32
TXN-2026-04514,ACC-7739,5487.27,USD,2026-05-28T22:10:24
TXN-2026-04515,ACC-3287,8435.48,ARS,2026-03-07T07:14:30
TXN-2026-04516,ACC-9576,4022.09,ARS,2026-02-02T03:00:43
TXN-2026-04517,ACC-7113,2888.12,EUR,2026-03-31T17:09:33
TXN-2026-04518,ACC-2229,8162.86,ARS,2026-03-22T11:07:14
TXN-2026-04519,ACC-6651,8598.50,EUR,2026-03-23T04:59:21
TXN-2026-04520,ACC-8056,6767.46,EUR,2026-06-04T01:08:45
TXN-2026-04522,ACC-9257,2383.80,ARS,2026-06-19T00:41:13
TXN-2026-04523,ACC-9311,9794.04,USD,2026-02-02T03:08:22
TXN-2026-04524,ACC-9437,7218.28,ARS,2026-02-12T16:18:42
TXN-2026-04525,ACC-1145,6966.93,ARS,2026-03-30T07:43:13
TXN-2026-04526,ACC-7265,3679.43,EUR,2026-03-07T05:38:38
TXN-2026-04527,ACC-2736,548.89,USD,2026-03-10T09:42:05
TXN-2026-04528,ACC-8333,1672.43,ARS,2026-01-27T23:04:32
TXN-2026-04529,ACC-6990,2214.90,EUR,2026-03-20T08:45:12
TXN-2026-04530,ACC-8880,3532.66,EUR,2026-03-09T20:03:22
TXN-2026-04531,ACC-8027,1258.75,ARS,2026-02-03T19:34:42
TXN-2026-04532,ACC-3044,2823.05,EUR,2026-02-13T09:07:31
TXN-2026-04533,ACC-7619,6868.52,USD,2026-06-28T12:58:02
TXN-2026-04534,ACC-2457,5799.91,EUR,2026-05-12T11:27:07
TXN-2026-04535,ACC-7708,7319.25,EUR,2026-04-10T06:50:58
TXN-2026-04536,ACC-1479,2458.10,EUR,2026-02-13T07:26:20
TXN-2026-04537,ACC-8218,1383.86,USD,2026-06-09T03:34:20
TXN-2026-04538,ACC-2203,2498.51,ARS,2026-03-09T15:57:13
TXN-2026-04539,ACC-7724,490.87,ARS,2026-06-27T03:02:52
TXN-2026-04540,ACC-6567,8556.09,USD,2026-02-04T10:06:47
TXN-2026-04541,ACC-9636,4032.98,USD,2026-02-15T15:17:17
TXN-2026-04542,ACC-8566,7177.63,USD,2026-05-15T22:30:36
TXN-2026-04543,ACC-2477,6214.75,EUR,2026-03-09T16:37:25
TXN-2026-04544,ACC-1641,7561.77,USD,2026-05-02T21:06:42
TXN-2026-04545,ACC-5263,3811.51,USD,2026-04-12T16:15:51
TXN-2026-04546,ACC-2169,8894.25,USD,2026-01-17T09:08:02
TXN-2026-04547,ACC-9812,9654.17,USD,2026-06-07T19:07:13
TXN-2026-04548,ACC-3429,7914.83,EUR,2026-03-29T08:32:52
TXN-2026-04549,ACC-8036,1742.94,EUR,2026-01-15T15:04:45
TXN-2026-04550,ACC-6088,5240.21,EUR,2026-02-18T17:50:09
TXN-2026-04551,ACC-9893,3421.04,EUR,2026-02-01T11:00:07
TXN-2026-04552,ACC-9986,1959.53,USD,2026-05-12T14:35:14
TXN-2026-04553,ACC-1698,9808.31,ARS,2026-02-08T20:09:12
TXN-2026-04554,ACC-5434,319.84,EUR,2026-03-24T14:10:12
TXN-2026-04555,ACC-9184,9004.04,USD,2026-06-07T00:42:01
TXN-2026-04556,ACC-7256,1189.78,EUR,2026-04-22T18:21:39
TXN-2026-04557,ACC-3739,7979.44,USD,2026-06-05T23:57:26
TXN-2026-04558,ACC-4326,9607.63,EUR,2026-06-18T07:31:04
TXN-2026-04559,ACC-5926,4321.55,ARS,2026-02-16T22:34:00
TXN-2026-04560,ACC-7911,4252.58,ARS,2026-01-16T01:24:29
TXN-2026-04561,ACC-5107,4167.06,ARS,2026-03-11T17:26:48
TXN-2026-04562,ACC-7158,2212.62,EUR,2026-02-03T13:13:50
TXN-2026-04563,ACC-1687,7439.53,EUR,2026-03-20T04:17:28
TXN-2026-04564,ACC-6181,3729.37,USD,2026-04-19T13:24:48
TXN-2026-04565,ACC-3575,7371.08,USD,2026-02-15T00:18:55
TXN-2026-04566,ACC-1804,8513.54,EUR,2026-02-09T18:05:08
TXN-2026-04567,ACC-9460,2432.10,ARS,2026-06-29T11:00:29
TXN-2026-04568,ACC-1524,7182.31,EUR,2026-05-28T06:24:55
TXN-2026-04569,ACC-8456,9304.22,ARS,2026-03-20T01:27:24
TXN-2026-04570,ACC-4105,150.54,ARS,2026-01-14T09:57:56
TXN-2026-04571,ACC-2164,4493.82,ARS,2026-05-17T03:11:05
TXN-2026-04572,ACC-4761,7059.91,ARS,2026-04-24T06:16:07
TXN-2026-04573,ACC-1356,7247.56,ARS,2026-06-01T22:34:01
TXN-2026-04575,ACC-8611,9365.88,USD,2026-05-15T03:38:41
TXN-2026-04576,ACC-4560,6318.92,ARS,2026-02-18T15:45:45
TXN-2026-04577,ACC-1946,5701.40,EUR,2026-04-27T02:15:22
TXN-2026-04578,ACC-9737,8205.92,EUR,2026-04-08T00:11:31
TXN-2026-04579,ACC-1746,1325.45,EUR,2026-01-30T11:23:17
TXN-2026-04580,ACC-1300,6537.49,EUR,2026-06-11T07:57:50
TXN-2026-04581,ACC-5275,786.16,EUR,2026-02-22T20:53:24
TXN-2026-04582,ACC-3749,9779.90,ARS,2026-02-26T17:16:45
TXN-2026-04583,ACC-7228,7403.49,EUR,2026-02-06T09:37:27
TXN-2026-04584,ACC-6941,3107.74,EUR,2026-06-14T16:06:19
TXN-2026-04585,ACC-7358,2665.54,EUR,2026-01-20T02:47:28
TXN-2026-04586,ACC-6953,8448.38,USD,2026-05-13T07:44:22
TXN-2026-04587,ACC-6199,9498.99,EUR,2026-06-15T00:28:08
TXN-2026-04588,ACC-5124,3138.00,EUR,2026-06-14T08:41:36
TXN-2026-04589,ACC-4650,9964.73,USD,2026-05-08T09:27:54
TXN-2026-04590,ACC-8897,7434.22,ARS,2026-03-09T13:40:23
TXN-2026-04591,ACC-4889,907.72,EUR,2026-02-18T07:15:12
TXN-2026-04592,ACC-4090,4453.91,ARS,2026-02-02T15:05:38
TXN-2026-04593,ACC-4529,1775.88,USD,2026-05-02T04:47:56
TXN-2026-04594,ACC-5737,3523.03,USD,2026-04-26T17:52:23
TXN-2026-04595,ACC-1097,1747.53,USD,2026-02-19T08:54:01
TXN-2026-04597,ACC-4528,9446.86,ARS,2026-04-02T15:32:18
TXN-2026-04598,ACC-9561,451.00,EUR,2026-03-30T09:11:18
TXN-2026-04599,ACC-6632,7755.57,ARS,2026-01-22T13:08:34
TXN-2026-04600,ACC-5417,4230.36,ARS,2026-06-01T07:53:49
TXN-2026-04601,ACC-3641,4418.74,USD,2026-04-14T17:58:34
TXN-2026-04602,ACC-4275,54.40,EUR,2026-03-10T02:49:30
TXN-2026-04603,ACC-9564,9891.21,EUR,2026-03-22T16:25:12
TXN-2026-04604,ACC-4017,9080.27,ARS,2026-03-28T12:38:44
TXN-2026-04605,ACC-1468,8905.88,EUR,2026-04-25T07:31:58
TXN-2026-04606,ACC-4123,1385.03,ARS,2026-02-23T09:07:21
TXN-2026-04607,ACC-5655,9187.52,ARS,2026-05-26T14:09:13
TXN-2026-04608,ACC-6787,4826.49,USD,2026-02-25T15:10:56
TXN-2026-04609,ACC-6161,766.83,USD,2026-02-02T15:39:14
TXN-2026-04610,ACC-7300,286.81,USD,2026-01-21T07:20:35
TXN-2026-04611,ACC-8237,5726.53,EUR,2026-06-02T16:08:22
TXN-2026-04612,ACC-8119,3341.48,USD,2026-01-31T11:47:23
TXN-2026-04613,ACC-4592,8762.76,ARS,2026-02-04T08:14:48
TXN-2026-04614,ACC-1632,6305.70,ARS,2026-02-08T13:04:09
TXN-2026-04615,ACC-3497,9186.14,ARS,2026-05-25T16:16:54
TXN-2026-04616,ACC-5766,233.91,ARS,2026-01-06T22:48:36
TXN-2026-04617,ACC-5317,5399.99,USD,2026-05-05T00:30:45
TXN-2026-04618,ACC-1097,6099.86,EUR,2026-06-27T17:24:16
TXN-2026-04619,ACC-7053,9424.01,EUR,2026-05-24T09:01:27
TXN-2026-04620,ACC-6437,5077.49,EUR,2026-04-21T01:53:31
TXN-2026-04621,ACC-4210,2771.87,ARS,2026-02-09T22:43:44
TXN-2026-04622,ACC-2813,9303.86,USD,2026-02-12T04:21:07
TXN-2026-04623,ACC-7482,8060.66,USD,2026-03-13T18:16:28
TXN-2026-04624,ACC-6095,9962.25,ARS,2026-06-28T11:06:39
TXN-2026-04625,ACC-5818,3855.54,USD,2026-03-14T01:36:22
TXN-2026-04626,ACC-3133,5862.08,ARS,2026-02-25T01:24:34
TXN-2026-04627,ACC-6259,3961.07,ARS,2026-04-10T23:31:10
TXN-2026-04628,ACC-1202,7953.60,ARS,2026-03-28T02:57:44
TXN-2026-04629,ACC-3638,6681.97,USD,2026-03-06T06:51:19
TXN-2026-04630,ACC-7346,9304.59,USD,2026-01-26T12:06:16
TXN-2026-04631,ACC-1320,9125.55,EUR,2026-06-16T15:45:33
TXN-2026-04632,ACC-2099,3103.22,ARS,2026-02-24T10:04:23
TXN-2026-04633,ACC-4647,5473.32,ARS,2026-02-10T00:20:18
TXN-2026-04634,ACC-7468,7442.32,USD,2026-06-25T08:26:01
TXN-2026-04635,ACC-1080,3101.42,EUR,2026-05-02T22:50:27
TXN-2026-04636,ACC-2287,35.60,EUR,2026-01-23T10:01:30
TXN-2026-04637,ACC-4260,8705.08,EUR,2026-05-15T22:26:24
TXN-2026-04638,ACC-4549,3057.16,EUR,2026-03-02T17:28:28
TXN-2026-04639,ACC-6247,7251.91,ARS,2026-02-23T06:33:02
TXN-2026-04640,ACC-3153,5659.39,USD,2026-05-07T05:04:51
TXN-2026-04641,ACC-7298,4493.28,EUR,2026-04-14T12:54:03
TXN-2026-04642,ACC-2944,5271.28,EUR,2026-02-07T02:42:40
TXN-2026-04643,ACC-3196,3310.29,ARS,2026-04-27T11:25:54
TXN-2026-04644,ACC-9807,903.13,ARS,2026-04-21T15:54:36
TXN-2026-04645,ACC-5328,3625.57,EUR,2026-02-05T17:03:17
TXN-2026-04646,ACC-3056,7830.20,ARS,2026-05-30T02:29:03
TXN-2026-04647,ACC-2244,411.21,EUR,2026-01-27T08:03:20
TXN-2026-04648,ACC-8235,8073.65,EUR,2026-06-10T04:28:05
TXN-2026-04649,ACC-8434,2755.35,EUR,2026-06-06T15:41:28
TXN-2026-04650,ACC-1077,2412.35,USD,2026-03-23T13:28:04
TXN-2026-04651,ACC-5631,9450.75,ARS,2026-03-16T09:58:19
TXN-2026-04652,ACC-6693,7977.56,USD,2026-01-03T05:10:46
TXN-2026-04653,ACC-7253,4363.43,USD,2026-06-01T09:07:18
TXN-2026-04654,ACC-2560,4500.02,EUR,2026-02-27T19:44:32
TXN-2026-04655,ACC-5238,7459.16,ARS,2026-01-04T05:37:05
TXN-2026-04656,ACC-5799,1244.72,ARS,2026-03-18T03:47:08
TXN-2026-04657,ACC-3297,9468.37,EUR,2026-05-13T08:33:38
TXN-2026-04658,ACC-8869,9307.84,EUR,2026-02-04T13:03:16
TXN-2026-04659,ACC-6189,1068.59,EUR,2026-01-28T08:35:09
TXN-2026-04660,ACC-5869,9065.18,ARS,2026-06-05T11:54:23
TXN-2026-04661,ACC-2764,4863.79,USD,2026-01-13T19:37:49
TXN-2026-04662,ACC-1210,5590.25,USD,2026-06-20T09:02:54
TXN-2026-04664,ACC-4027,3285.76,EUR,2026-04-30T15:30:46
TXN-2026-04665,ACC-8749,3206.53,USD,2026-03-13T17:50:37
TXN-2026-04666,ACC-9322,7624.97,USD,2026-04-30T01:50:07
TXN-2026-04667,ACC-4441,6824.29,USD,2026-05-22T10:08:40
TXN-2026-04668,ACC-1712,4495.75,ARS,2026-01-16T19:29:15
TXN-2026-04669,ACC-2785,5957.59,EUR,2026-03-11T02:17:03
TXN-2026-04670,ACC-9652,8661.03,EUR,2026-05-21T22:15:10
TXN-2026-04671,ACC-7405,2925.30,USD,2026-04-03T19:54:33
TXN-2026-04672,ACC-9221,1082.95,EUR,2026-03-01T03:45:33
TXN-2026-04673,ACC-4138,2821.17,EUR,2026-01-05T19:51:09
TXN-2026-04674,ACC-7186,7370.51,EUR,2026-06-03T20:38:16
TXN-2026-04675,ACC-2660,5051.67,USD,2026-05-03T20:05:27
TXN-2026-04676,ACC-2960,5847.96,EUR,2026-05-18T16:57:26
TXN-2026-04677,ACC-9665,9095.16,EUR,2026-03-04T09:45:06
TXN-2026-04678,ACC-9328,5590.66,EUR,2026-03-29T01:21:44
TXN-2026-04679,ACC-1375,3147.84,EUR,2026-01-11T22:05:30
TXN-2026-04680,ACC-4784,8845.32,ARS,2026-01-07T14:44:23
TXN-2026-04681,ACC-6590,972.78,EUR,2026-02-04T06:14:39
TXN-2026-04682,ACC-1809,5198.80,ARS,2026-06-05T19:07:41
TXN-2026-04683,ACC-5009,4448.49,USD,2026-04-06T01:39:57
TXN-2026-04684,ACC-2029,3883.66,EUR,2026-05-19T06:32:57
TXN-2026-04685,ACC-3643,70.24,EUR,2026-03-02T04:10:17
TXN-2026-04686,ACC-5915,491.43,ARS,2026-06-18T19:29:19
TXN-2026-04687,ACC-3379,6335.53,USD,2026-01-02T11:08:40
TXN-2026-04688,ACC-4390,3159.56,USD,2026-03-07T06:36:40
TXN-2026-04689,ACC-9730,1270.35,ARS,2026-01-13T01:26:34
TXN-2026-04690,ACC-6105,5284.77,USD,2026-06-23T21:57:24
TXN-2026-04691,ACC-1762,906.49,USD,2026-02-15T07:28:35
TXN-2026-04692,ACC-6701,4634.69,USD,2026-02-02T01:19:50
TXN-2026-04693,ACC-8727,1613.22,USD,2026-01-15T09:55:24
TXN-2026-04694,ACC-2599,5936.00,USD,2026-02-09T04:25:15
TXN-2026-04695,ACC-9310,2933.54,EUR,2026-01-18T21:45:08
TXN-2026-04696,ACC-5281,3831.84,EUR,2026-06-06T18:38:08
TXN-2026-04697,ACC-7009,3599.49,EUR,2026-06-17T10:24:08
TXN-2026-04698,ACC-7302,38.48,USD,2026-03-08T10:21:32
TXN-2026-04699,ACC-4149,6249.35,USD,2026-04-02T18:47:51
TXN-2026-04700,ACC-5833,228.68,USD,2026-03-14T23:57:44
TXN-2026-04701,ACC-6138,194.60,ARS,2026-04-16T22:05:42
TXN-2026-04702,ACC-4532,2261.27,USD,2026-03-10T03:05:06
TXN-2026-04703,ACC-2981,2026.65,EUR,2026-05-15T05:10:11
TXN-2026-04704,ACC-6520,6894.65,EUR,2026-01-04T18:05:43
TXN-2026-04705,ACC-9478,2630.28,ARS,2026-03-10T03:35:01
TXN-2026-04706,ACC-6446,7211.53,ARS,2026-04-09T06:02:55
TXN-2026-04707,ACC-3423,3759.29,EUR,2026-05-05T23:59:17
TXN-2026-04708,ACC-3923,5461.31,USD,2026-04-01T18:08:53
TXN-2026-04709,ACC-7992,7630.08,ARS,2026-04-16T21:34:26
TXN-2026-04710,ACC-8124,831.74,USD,2026-05-30T09:09:06
TXN-2026-04711,ACC-1896,6899.57,ARS,2026-05-18T13:16:29
TXN-2026-04712,ACC-7039,2698.85,ARS,2026-02-07T11:15:01
TXN-2026-04713,ACC-7096,4607.32,ARS,2026-02-03T03:59:00
TXN-2026-04714,ACC-9993,7761.31,USD,2026-02-04T22:23:11
TXN-2026-04715,ACC-3591,8323.43,ARS,2026-06-26T23:32:43
TXN-2026-04716,ACC-5168,5664.60,ARS,2026-01-15T05:26:53
TXN-2026-04717,ACC-2548,2657.47,ARS,2026-01-21T05:51:39
TXN-2026-04718,ACC-6206,4999.65,ARS,2026-01-24T18:35:56
TXN-2026-04719,ACC-3063,2789.00,USD,2026-01-06T01:41:13
TXN-2026-04720,ACC-7797,4356.90,ARS,2026-04-29T10:45:44
TXN-2026-04721,ACC-8053,5851.88,USD,2026-05-29T17:12:13
TXN-2026-04722,ACC-3908,4055.72,USD,2026-03-16T00:06:23
TXN-2026-04723,ACC-8498,6444.56,EUR,2026-05-17T11:40:50
TXN-2026-04724,ACC-6772,9941.16,ARS,2026-06-23T11:15:02
TXN-2026-04725,ACC-6170,4842.49,EUR,2026-03-14T16:02:18
TXN-2026-04726,ACC-7559,984.29,EUR,2026-05-07T16:52:05
TXN-2026-04727,ACC-5209,1739.97,USD,2026-04-01T10:18:37
TXN-2026-04728,ACC-4028,4254.42,EUR,2026-04-07T16:57:39
TXN-2026-04729,ACC-8224,9347.02,ARS,2026-04-08T07:51:23
TXN-2026-04730,ACC-3413,8367.99,EUR,2026-02-10T15:08:31
TXN-2026-04731,ACC-7117,8469.28,USD,2026-05-14T20:06:20
TXN-2026-04732,ACC-5812,2585.47,USD,2026-06-10T19:32:16
TXN-2026-04733,ACC-3806,8349.71,EUR,2026-06-28T20:50:22
TXN-2026-04734,ACC-8942,1200.54,USD,2026-02-21T12:23:44
TXN-2026-04735,ACC-8928,9435.98,ARS,2026-02-15T05:18:41
TXN-2026-04736,ACC-1098,114.67,EUR,2026-03-25T00:10:29
TXN-2026-04737,ACC-7043,1787.13,ARS,2026-06-02T12:52:52
TXN-2026-04738,ACC-5449,9282.46,EUR,2026-01-23T00:39:07
TXN-2026-04739,ACC-8119,607.37,USD,2026-06-21T19:30:42
TXN-2026-04740,ACC-9679,5703.26,EUR,2026-05-31T10:15:06
TXN-2026-04741,ACC-8672,8769.94,USD,2026-02-10T01:08:09
TXN-2026-04742,ACC-6187,9278.07,USD,2026-02-16T21:30:52
TXN-2026-04743,ACC-5612,2006.84,USD,2026-01-07T12:06:31
TXN-2026-04744,ACC-9805,3546.81,USD,2026-05-27T18:48:30
TXN-2026-04745,ACC-5857,5961.58,ARS,2026-05-16T16:43:01
TXN-2026-04746,ACC-1195,3453.17,USD,2026-02-03T07:10:17
TXN-2026-04748,ACC-1614,6606.54,ARS,2026-06-29T23:09:55
TXN-2026-04749,ACC-1531,5079.01,USD,2026-02-25T01:31:31
TXN-2026-04750,ACC-5437,8143.06,ARS,2026-04-29T13:36:53
TXN-2026-04751,ACC-1469,4041.32,EUR,2026-04-18T11:22:24
TXN-2026-04752,ACC-9054,6224.68,EUR,2026-02-23T02:19:12
TXN-2026-04753,ACC-6597,928.30,USD,2026-05-02T07:52:59
TXN-2026-04754,ACC-9262,1997.26,USD,2026-06-27T14:41:32
TXN-2026-04755,ACC-8686,4740.74,EUR,2026-05-02T09:32:09
TXN-2026-04756,ACC-1496,3243.04,ARS,2026-02-17T12:41:30
TXN-2026-04758,ACC-4075,1122.29,ARS,2026-03-28T02:38:25
TXN-2026-04759,ACC-8781,7615.86,USD,2026-03-20T09:35:10
TXN-2026-04760,ACC-1273,5841.61,EUR,2026-02-17T14:32:33
TXN-2026-04761,ACC-3117,4414.65,ARS,2026-05-20T00:41:29
TXN-2026-04762,ACC-2518,7802.56,USD,2026-06-13T00:31:17
TXN-2026-04763,ACC-3876,3066.84,USD,2026-06-18T15:45:16
TXN-2026-04765,ACC-6956,9722.37,EUR,2026-04-11T02:32:52
TXN-2026-04766,ACC-2087,7133.54,ARS,2026-01-22T05:18:32
TXN-2026-04767,ACC-8701,7808.19,ARS,2026-01-10T13:42:45
TXN-2026-04768,ACC-5054,8186.90,EUR,2026-01-01T23:32:51
TXN-2026-04769,ACC-6873,3492.37,ARS,2026-06-21T10:33:02
TXN-2026-04770,ACC-2753,9017.94,EUR,2026-01-27T22:14:09
TXN-2026-04771,ACC-1834,2687.64,USD,2026-03-31T07:11:05
TXN-2026-04772,ACC-5194,1703.76,ARS,2026-01-13T00:47:03
TXN-2026-04773,ACC-2112,9037.21,USD,2026-03-26T08:38:39
TXN-2026-04774,ACC-6829,9772.11,USD,2026-03-04T16:16:26
TXN-2026-04775,ACC-4720,746.30,ARS,2026-03-10T15:35:34
TXN-2026-04776,ACC-1215,2534.99,USD,2026-03-02T09:51:49
TXN-2026-04777,ACC-1348,8766.22,EUR,2026-03-08T10:41:56
TXN-2026-04778,ACC-1252,7552.22,USD,2026-02-20T22:25:37
TXN-2026-04779,ACC-9898,396.49,EUR,2026-03-25T06:18:49
TXN-2026-04780,ACC-6067,2287.22,USD,2026-03-12T04:03:32
TXN-2026-04781,ACC-2020,3875.28,ARS,2026-03-17T16:57:37
TXN-2026-04782,ACC-4785,2627.58,USD,2026-04-23T01:18:38
TXN-2026-04783,ACC-8711,1405.15,ARS,2026-04-20T22:50:47
TXN-2026-04784,ACC-4862,1815.24,USD,2026-06-18T18:55:57
TXN-2026-04785,ACC-6517,9465.28,ARS,2026-02-22T20:03:37
TXN-2026-04786,ACC-3839,4344.87,USD,2026-05-19T09:58:12
TXN-2026-04787,ACC-2979,226.08,EUR,2026-01-30T02:03:46
TXN-2026-04788,ACC-4402,8882.64,EUR,2026-06-08T08:40:17
TXN-2026-04789,ACC-6110,4578.12,EUR,2026-02-18T14:26:59
TXN-2026-04791,ACC-4188,2387.25,ARS,2026-03-15T06:34:10
TXN-2026-04792,ACC-7099,2642.35,ARS,2026-06-12T17:43:15
TXN-2026-04793,ACC-5452,80.83,ARS,2026-05-04T13:17:08
TXN-2026-04794,ACC-5332,3063.42,USD,2026-04-17T21:20:09
TXN-2026-04795,ACC-3396,3665.45,USD,2026-01-12T19:50:14
TXN-2026-04796,ACC-2308,3312.17,EUR,2026-01-11T18:25:56
TXN-2026-04797,ACC-6148,8098.48,EUR,2026-06-01T04:07:32
TXN-2026-04798,ACC-5348,3961.23,USD,2026-06-22T22:12:12
TXN-2026-04799,ACC-1715,8777.77,EUR,2026-02-25T01:00:38
TXN-2026-04800,ACC-5857,8463.23,USD,2026-03-08T17:32:44
TXN-2026-04801,ACC-5619,895.43,USD,2026-02-01T08:01:34
TXN-2026-04802,ACC-2172,5983.69,USD,2026-06-06T20:56:37
TXN-2026-04803,ACC-2241,8187.22,EUR,2026-05-26T19:50:06
TXN-2026-04804,ACC-7653,8540.70,USD,2026-01-14T00:20:32
TXN-2026-04805,ACC-1384,6568.22,USD,2026-01-23T01:51:45
TXN-2026-04806,ACC-1257,9712.56,EUR,2026-03-22T08:53:03
TXN-2026-04807,ACC-4096,8711.10,EUR,2026-04-13T14:52:27
TXN-2026-04808,ACC-7785,2548.67,USD,2026-04-26T11:36:07
TXN-2026-04809,ACC-4888,3224.39,EUR,2026-01-11T22:24:28
TXN-2026-04810,ACC-1956,9207.80,USD,2026-01-25T09:48:23
TXN-2026-04811,ACC-3687,6324.23,ARS,2026-05-15T17:14:08
TXN-2026-04812,ACC-8863,4776.99,ARS,2026-03-13T12:34:03
TXN-2026-04813,ACC-9342,718.83,USD,2026-02-02T14:08:55
TXN-2026-04814,ACC-8976,6503.10,USD,2026-03-21T20:30:36
TXN-2026-04815,ACC-2541,1203.82,ARS,2026-04-30T19:59:22
TXN-2026-04816,ACC-5846,2706.72,ARS,2026-01-07T00:27:47
TXN-2026-04817,ACC-6385,1144.63,EUR,2026-05-28T21:06:48
TXN-2026-04818,ACC-2091,299.54,USD,2026-03-27T13:53:16
TXN-2026-04819,ACC-3547,5300.87,ARS,2026-03-30T10:39:35
TXN-2026-04820,ACC-4523,3058.99,ARS,2026-04-14T06:08:08
TXN-2026-04821,ACC-1987,3545.11,EUR,2026-06-25T18:35:55
TXN-2026-04822,ACC-6448,7088.87,ARS,2026-03-17T04:24:45
TXN-2026-04823,ACC-6169,9293.85,ARS,2026-04-16T16:37:33
TXN-2026-04824,ACC-9335,2784.77,EUR,2026-02-21T14:18:02
TXN-2026-04825,ACC-7220,3271.80,ARS,2026-04-02T10:15:30
TXN-2026-04826,ACC-4750,1953.22,ARS,2026-01-07T14:30:15
TXN-2026-04827,ACC-9896,6251.35,EUR,2026-06-16T04:13:35
TXN-2026-04829,ACC-8566,1776.28,EUR,2026-06-14T05:10:50
TXN-2026-04830,ACC-4371,9968.60,USD,2026-02-24T14:37:01
TXN-2026-04831,ACC-4099,6033.07,EUR,2026-02-08T18:31:20
TXN-2026-04832,ACC-9215,8602.85,EUR,2026-02-27T11:41:34
TXN-2026-04833,ACC-7599,2710.64,EUR,2026-03-17T10:10:32
TXN-2026-04834,ACC-6424,7396.40,USD,2026-04-17T02:38:24
TXN-2026-04835,ACC-6377,1486.33,EUR,2026-02-15T15:08:41
TXN-2026-04836,ACC-4368,7105.16,EUR,2026-03-17T09:35:50
TXN-2026-04837,ACC-2379,1563.04,USD,2026-01-25T21:03:25
TXN-2026-04838,ACC-5444,6304.47,ARS,2026-06-23T21:50:53
TXN-2026-04839,ACC-1716,583.87,EUR,2026-01-09T22:54:01
TXN-2026-04840,ACC-8457,3938.59,USD,2026-06-11T01:51:54
TXN-2026-04841,ACC-2533,539.60,ARS,2026-03-27T12:31:44
TXN-2026-04842,ACC-8150,3356.56,EUR,2026-06-18T00:06:51
TXN-2026-04843,ACC-3830,6658.18,ARS,2026-02-04T17:52:19
TXN-2026-04844,ACC-9712,4164.23,ARS,2026-02-22T01:25:43
TXN-2026-04845,ACC-8268,9665.44,USD,2026-02-05T11:10:27
TXN-2026-04846,ACC-7795,9606.97,ARS,2026-03-26T08:57:36
TXN-2026-04847,ACC-1830,7928.36,EUR,2026-06-21T20:06:12
TXN-2026-04848,ACC-1007,1366.91,ARS,2026-06-17T09:09:13
TXN-2026-04849,ACC-7219,9515.96,EUR,2026-06-01T11:13:10
TXN-2026-04850,ACC-6422,2557.63,USD,2026-01-27T05:54:25
TXN-2026-04851,ACC-4344,3025.68,ARS,2026-06-27T17:32:45
TXN-2026-04853,ACC-1234,6132.06,EUR,2026-01-14T05:07:05
TXN-2026-04854,ACC-9210,2368.75,USD,2026-03-20T16:49:27
TXN-2026-04855,ACC-8327,9362.70,USD,2026-04-16T11:16:36
TXN-2026-04856,ACC-6287,3745.55,ARS,2026-04-18T03:51:27
TXN-2026-04857,ACC-8562,494.22,EUR,2026-03-31T19:00:56
TXN-2026-04858,ACC-4747,2036.90,EUR,2026-03-27T06:56:19
